id,company,company size,location,technology,seniority,salary employment min,salary employment max,salary b2b min,salary b2b max
db725679ca3a6f98847830ccf5abbc39,HL Tech Sp. z o.o.,100.0,Warszawa,JavaScript,mid,11000.0,16000.0,13000.0,18000.0
f1ce4d3ef09af244e91aca0d83910743,HL Tech Sp. z o.o.,100.0,Łódź,JavaScript,mid,11000.0,16000.0,13000.0,18000.0
b1213e65d27ae38c54f4b8bf22660ee7,HL Tech Sp. z o.o.,100.0,Gdańsk,JavaScript,mid,11000.0,16000.0,13000.0,18000.0
6026c0a70b72f9d44f271bb10f1795fe,HL Tech Sp. z o.o.,100.0,Kraków,JavaScript,mid,11000.0,16000.0,13000.0,18000.0
012592a15dfa99fe2b6b60c804f08d64,HL Tech Sp. z o.o.,100.0,Wrocław,JavaScript,mid,11000.0,16000.0,13000.0,18000.0
ef9f9f6a806a20ffc5bcee9e53fc1331,HL Tech Sp. z o.o.,100.0,Poznań,JavaScript,mid,11000.0,16000.0,13000.0,18000.0
ca6a6a8ab073ec7248377d95089a3963,HL Tech Sp. z o.o.,100.0,Katowice,JavaScript,mid,11000.0,16000.0,13000.0,18000.0
96614733e881f4e50385b34b25e0b501,Margo Consulting Polska Sp. z o. o.,100.0,Warszawa,C#,mid,,,16000.0,24000.0
be99ec753e20874ca03d295945ad7574,Margo Consulting Polska Sp. z o. o.,100.0,Łódź,C#,mid,,,16000.0,24000.0
09e151ef0d330b5f99210e71e2c6da25,SoftKraft,10.0,Wrocław,Python,mid,,,15120.0,19320.0
40eff9fab9b47765769004b13895891a,SoftKraft,10.0,Łódź,Python,mid,,,15120.0,19320.0
ea035bfda03e924d40f275567b939230,Volvo Tech Hub Poland,1000.0,Kraków,Java,mid,14000.0,25000.0,,
902099082c24f66132997d2424830bf3,Hyland Software,1000.0,Kraków,C#,senior,19200.0,24000.0,,
102c8102291b5b33217578d1c5c9c2ec,Hyland Software,1000.0,Gdańsk,C#,senior,19200.0,24000.0,,
2c11269d82cf6fdb617aec0cf8471b21,Hyland Software,1000.0,Wrocław,C#,senior,19200.0,24000.0,,
7042368af996a4ef6b901a878460ae78,Hyland Software,1000.0,Kraków,Java,mid,12000.0,17500.0,,
9bfe5c9f9c854897227d94495d086112,Hyland Software,1000.0,Gdańsk,Java,mid,12000.0,17500.0,,
0881520e64c2a4a3d9162aaa95ad6822,Hyland Software,1000.0,Wrocław,Java,mid,12000.0,17500.0,,
87d23f4ce457f2f3461d2195b3108afe,Hyland Software,1000.0,Katowice,Java,mid,12000.0,17500.0,,
1d71a8e4fb9630233e10aaf5adf5bb33,Hyland Software,1000.0,Kraków,C#,mid,12000.0,19200.0,,
8bb8410aee43664be4abdd4ff7419471,Hyland Software,1000.0,Gdańsk,C#,mid,12000.0,19200.0,,
564e19aea7977b3721b432924ba79059,Hyland Software,1000.0,Wrocław,C#,mid,12000.0,19200.0,,
d6efc0e7dc8796fca0ebf384efa3db41,Hyland Software,1000.0,Kraków,JavaScript,mid,12000.0,19200.0,,
3db4a7734f349ae2572d71993a5581a6,Hyland Software,1000.0,Gdańsk,JavaScript,mid,12000.0,19200.0,,
b121ebfe2103e5b82756aa76afe354e0,Hyland Software,1000.0,Wrocław,JavaScript,mid,12000.0,19200.0,,
cc2e9a613208e35fc5bcdd5762233ca9,Hyland Software,1000.0,Katowice,JavaScript,mid,12000.0,19200.0,,
29696e723b4aa9a1be7172947a2d12dd,Codete,100.0,Kraków,C/C++,senior,,,26040.0,31080.0
1cb1e7cf4c89c09ac5f9f55e24a07a94,Codete,100.0,Kraków,C/C++,senior,,,25200.0,30240.0
7559b345009c7faf6403f386f1684d27,Codete,100.0,Kraków,Golang,senior,,,17640.0,21000.0
08af13ccf4ef87d2c38bd61f353eb6b0,Swivl,100.0,Warszawa,JavaScript,mid,,,15260.0,21800.0
e7ef6c642c4219f9465d86ea17d539f3,VirtusLab,100.0,Kraków,Java,expert,,,30000.0,37000.0
6fabf46d849e3de3436de42ca4b2e715,VirtusLab,100.0,Wrocław,Java,expert,,,30000.0,37000.0
28882fb49183246079ec2e6305ceeb59,VirtusLab,100.0,Katowice,Java,expert,,,30000.0,37000.0
714640fd84b16bbec43b3e94a2bffdb6,VirtusLab,100.0,Kraków,C#,senior,,,21000.0,27000.0
e82b2b93c12dc299283398239baf7f61,VirtusLab,100.0,Wrocław,C#,senior,,,21000.0,27000.0
b52931357bb75a7a2dd82013f6af1700,VirtusLab,100.0,Katowice,C#,senior,,,21000.0,27000.0
e0c4ae2be75942f6d0037f00dd3e1bb9,VirtusLab,100.0,Kraków,Python,expert,,,26000.0,31000.0
d158124311effdb45431dca321f87fc5,VirtusLab,100.0,Wrocław,Python,expert,,,26000.0,31000.0
2ebf65b418d3728cfe9035a3e5de76b6,Keepit,100.0,Kraków,C/C++,senior,15000.0,25000.0,,
263da0d784f104a3d7cf81aa09e0e9e8,Unit8,100.0,Kraków,JavaScript,junior,,,10000.0,12000.0
02a0a98eccf1624fcb55c75ddc8d98cd,Arche Consulting Sp z o.o.,,Warszawa,JavaScript,senior,26000.0,32000.0,28560.0,33600.0
17893a1709848ad919ec0e985756b49e,Arche Consulting Sp z o.o.,,Kraków,Python,mid,16000.0,22000.0,,
ef6a51cf3a6e31c99c7d8412a08dec23,Arche Consulting Sp z o.o.,,Warszawa,Java,expert,22000.0,32000.0,28560.0,33600.0
dbd8997b363bb3d1206162653529954e,Arche Consulting Sp z o.o.,,Warszawa,Java,senior,,,21840.0,28560.0
f3dd42d993d3a1292e2e44eddd12d231,Arche Consulting Sp z o.o.,,Katowice,Java,senior,,,21840.0,28560.0
23dad3cc28fd4452640bc75f2963aeb7,Arche Consulting Sp z o.o.,,Kraków,Java,senior,22000.0,28000.0,,
24d85ab775ff1dd76f29177434d35a04,Arche Consulting Sp z o.o.,,Kraków,JavaScript,mid,15000.0,23000.0,,
f87fbd5cb647b4ef07609883904eb0f3,Devire,100.0,Kraków,Java,mid,15000.0,25000.0,,
a1bf888d71a7993400031f61f6c12331,Devire,100.0,Warszawa,Java,mid,15000.0,25000.0,,
91eaaf0900e24f2a95e318f4a79948dd,Devire,100.0,Wrocław,Java,mid,15000.0,25000.0,,
002730b780b10daa9194aebf909db521,Devire,100.0,Gdańsk,Java,mid,15000.0,25000.0,,
caf122d3a03e2209b6cd4f3f34411784,Devire,100.0,Warszawa,Java,senior,,,28560.0,35280.0
89c9b12f34a584ed9c5cf8dce7a30377,Devire,100.0,Warszawa,Mobile,mid,20000.0,24000.0,,
239fcb0907316ad4b6ba0721c11d353d,Devire,100.0,Warszawa,Python,mid,17000.0,22000.0,,
dbbb112618343b098bdffea1abfb21dc,Devire,100.0,Gdańsk,Ruby,mid,,,20160.0,25200.0
8109d0c153f19a2ca07ee1edec356d5f,Devire,100.0,Warszawa,Python,expert,,,30240.0,33600.0
ad498d3d462bd893c12b6054354079f3,Devire,100.0,Gdańsk,Python,expert,,,30240.0,33600.0
5d24bde2cd97d1125ea73b869fe14d27,Devire,100.0,Łódź,Python,expert,,,30240.0,33600.0
7477bfa10c93ca337af7dfd3700e64e6,Devire,100.0,Warszawa,Golang,senior,,,28560.0,35280.0
bad794cc6890fbbdb738ac46ca29e6f6,Reply Polska,10000.0,Katowice,Java,junior,5000.0,9000.0,,
dd8c711b161eb2df0e4196e4e12ec149,Reply Polska,10000.0,Katowice,C#,senior,13000.0,22000.0,20160.0,33600.0
cb45c8fcfb11f02d22a1a9014ca708e0,Reply Polska,10000.0,Kraków,JavaScript,mid,9000.0,13000.0,,
64330edb4ce6038717b41029229c550d,Reply Polska,10000.0,Katowice,Java,senior,13000.0,22000.0,20160.0,36960.0
1aae5e62882de09984747d72024f7ce3,Connectis,100.0,Warszawa,Java,mid,,,20000.0,23000.0
0f08c83397d446f05c9ff53724510584,Connectis,100.0,Warszawa,Java,senior,,,22000.0,26000.0
29c940208a994744e97613ebf226df53,Connectis,100.0,Poznań,Java,senior,,,22000.0,26000.0
a09f166adae6406cc19f0eec41c559a0,Connectis,100.0,Wrocław,Java,senior,,,22000.0,26000.0
a1902abd02ec22d77648f08f25d15412,Connectis,100.0,Warszawa,JavaScript,mid,,,16800.0,21840.0
ddad80f516b179cd8fafd1b7af960f3d,Connectis,100.0,Warszawa,Java,senior,,,25000.0,29000.0
d02b7d57cedb4d52cff34515c5b9b8d0,Connectis,100.0,Warszawa,Java,senior,,,23000.0,25000.0
d2e3316d22168654e8f748028f67428c,Spyrosoft,1000.0,Wrocław,Kotlin,senior,,,20160.0,25200.0
d9fc723c24f9012677bfd17029c28f3a,Spyrosoft,1000.0,Kraków,Kotlin,senior,,,20160.0,25200.0
e5d9aa882b12cf7f16238ef98521446a,Spyrosoft,1000.0,Łódź,Kotlin,senior,,,20160.0,25200.0
0512e21268d3a678c385bbf2b85cd953,Spyrosoft,1000.0,Warszawa,Kotlin,senior,,,20160.0,25200.0
3b0a9decf571f286053e1aa9f75808c5,Spyrosoft,1000.0,Warszawa,C#,mid,,,18480.0,25200.0
cfbbe0856897f99f649878045a116059,Spyrosoft,1000.0,Kraków,C#,mid,,,18480.0,25200.0
e14dd767869c0b4011aec82ac8ca84d5,Spyrosoft,1000.0,Wrocław,C#,mid,,,18480.0,25200.0
90df17de0687898faf4cfc3036253a44,Spyrosoft,1000.0,Łódź,C#,expert,,,19000.0,28000.0
f093efd421c84fa8789d52e96ca3e0f7,Spyrosoft,1000.0,Kraków,C#,expert,,,19000.0,28000.0
baf1fc6deef2cf65c5ff26b7adfd6675,Spyrosoft,1000.0,Wrocław,C#,expert,,,19000.0,28000.0
bc6fac874fce61d2133abb9aab0ffd63,Spyrosoft,1000.0,Warszawa,C#,expert,,,19000.0,28000.0
7926dbabb7d6e216526c45de817838c2,Spyrosoft,1000.0,Warszawa,C#,senior,13550.0,18500.0,18480.0,25200.0
59538beb635d5192092706763065bfdd,Spyrosoft,1000.0,Łódź,C#,senior,13550.0,18500.0,18480.0,25200.0
d82a7101452bddafcedfb456e2335348,Spyrosoft,1000.0,Wrocław,C#,senior,13550.0,18500.0,18480.0,25200.0
ccc2639d571840b277f1856aa5b265af,Spyrosoft,1000.0,Kraków,C#,senior,13550.0,18500.0,18480.0,25200.0
5e37c9048b0e44d77f527b3c70ae0c88,Spyrosoft,1000.0,Wrocław,Mobile,senior,15000.0,18500.0,21840.0,25200.0
8b923a2a9ed12af805a90ea51875e100,Spyrosoft,1000.0,Łódź,Mobile,senior,15000.0,18500.0,21840.0,25200.0
d3d50e66dd704e7317dfaa152bd657bc,Spyrosoft,1000.0,Warszawa,Mobile,senior,15000.0,18500.0,21840.0,25200.0
a812f70deabea4abfb3e1d532375de63,Spyrosoft,1000.0,Kraków,Mobile,senior,15000.0,18500.0,21840.0,25200.0
71cf11c32bfbca3b48d3cc72568f4e51,Spyrosoft,1000.0,Wrocław,PHP,senior,,,18480.0,25200.0
5e447ea80b114280160ba8473f3b7e7c,Spyrosoft,1000.0,Łódź,PHP,senior,,,18480.0,25200.0
f0079b1c2e9bc64f7c0fd473eda774fd,Spyrosoft,1000.0,Kraków,PHP,senior,,,18480.0,25200.0
c822ba6dc27b35d7e62eb30b37c43dd3,Spyrosoft,1000.0,Warszawa,PHP,senior,,,18480.0,25200.0
4cc4f3ed1323394d544e728d6e0ee344,Spyrosoft,1000.0,Kraków,C/C++,senior,13550.0,16650.0,18480.0,22680.0
a514dad7de479758b0ae4700f71fc6be,Spyrosoft,1000.0,Wrocław,Java,senior,13550.0,18500.0,18480.0,25200.0
9d2a1dd2e78778c63bc32b5022897080,Spyrosoft,1000.0,Kraków,Java,senior,13550.0,18500.0,18480.0,25200.0
a73522c1291e92990ddcb1634b770e4a,Spyrosoft,1000.0,Warszawa,Java,senior,13550.0,18500.0,18480.0,25200.0
d9d3fb4afe023335c2155a3a147eca2b,Spyrosoft,1000.0,Łódź,Java,senior,13550.0,18500.0,18480.0,25200.0
737306eb1ee73f764bad7e718e057593,Spyrosoft,1000.0,Łódź,Mobile,senior,13500.0,18500.0,18480.0,25200.0
17a062aeec452c3823d8b1d34739c578,Spyrosoft,1000.0,Warszawa,Mobile,senior,13500.0,18500.0,18480.0,25200.0
f88d3548249d53a60c7eb494291b878e,Spyrosoft,1000.0,Kraków,Mobile,senior,13500.0,18500.0,18480.0,25200.0
bd6741737dbe2d66d5db8c8644c428cc,Spyrosoft,1000.0,Wrocław,Mobile,senior,13500.0,18500.0,18480.0,25200.0
d568d33e2b30955a8236a61685eb32ad,Spyrosoft,1000.0,Wrocław,PHP,senior,,,25200.0,28560.0
ef71b441da67cb858083d7630ae96f4b,Allegro,1000.0,Warszawa,Kotlin,mid,14200.0,19690.0,,
8ed4379e0755d232e0b3e093f64e2cde,Allegro,1000.0,Poznań,Kotlin,mid,14200.0,19690.0,,
3b92e1ae45328bad91e79c46dcfaf3aa,Allegro,1000.0,Warszawa,JavaScript,mid,14200.0,19690.0,,
b8b298fe8d75ec3b86e1c530a52c4ba6,Allegro,1000.0,Warszawa,Mobile,mid,14200.0,19690.0,,
daca15d9d04e6d12c3fd126394f0d275,Allegro,1000.0,Warszawa,Kotlin,senior,18400.0,25410.0,,
6fbf1ada52f468a07d26b42f5e2503e8,Allegro,1000.0,Poznań,Kotlin,senior,18400.0,25410.0,,
bc337a5bf413614c36bfb738f48e65ec,Codilime,100.0,Warszawa,JavaScript,senior,,,20000.0,25000.0
a6cc16258ae849d26bf5126d6f1deef8,Codilime,100.0,Warszawa,Golang,mid,,,15000.0,25000.0
6bb8c8c88885cc6b6fa96f464c323ab1,Codilime,100.0,Gdańsk,Golang,mid,,,15000.0,25000.0
b5f2d40f44aa465bbbb660694ddc1a31,Codilime,100.0,Warszawa,Python,senior,,,22000.0,31000.0
c1e9e4295d6399e6841a044f6a9b7f52,Codilime,100.0,Warszawa,Python,junior,,,8000.0,15000.0
2cd63829f9b4074656bb142ecd155f5b,Codilime,100.0,Gdańsk,Python,junior,,,8000.0,15000.0
b6e218bddae24b29f07e241fe0984b24,Codilime,100.0,Warszawa,Python,junior,,,7000.0,14000.0
31d7472d0fb703560b330562e0681f51,Codilime,100.0,Gdańsk,Python,junior,,,7000.0,14000.0
ad4f4038832e237c20afbc74eeffe206,HSBC Technology Poland,1000.0,Kraków,C#,senior,20000.0,25000.0,,
dbf930cb220aca30715d006f81747258,HSBC Technology Poland,1000.0,Kraków,Mobile,senior,25000.0,27000.0,,
0fad2a49ade4322457f4ec3c42c7e941,Sigma IT Poland,100.0,Wrocław,C/C++,senior,18000.0,21600.0,21840.0,26040.0
f52aee0b4b8aceadffaee73ecc3cdc51,Sigma IT Poland,100.0,Warszawa,C/C++,senior,18000.0,21600.0,21840.0,26040.0
9d079dd85ad9a1fd47f559574857163b,Sigma IT Poland,100.0,Kraków,C/C++,senior,18000.0,21600.0,21840.0,26040.0
1479c1402e3c2aedef6d7d96ba788cd1,Sigma IT Poland,100.0,Wrocław,JavaScript,senior,14100.0,16600.0,20160.0,23520.0
218993ba9a2573cfa3a4ff2cc27975fe,Sigma IT Poland,100.0,Warszawa,JavaScript,senior,14100.0,16600.0,20160.0,23520.0
a1a967d6308782682af433337281a4bd,Sigma IT Poland,100.0,Kraków,JavaScript,senior,14100.0,16600.0,20160.0,23520.0
5adcaea473d038a805748043f134ffe8,Sigma IT Poland,100.0,Wrocław,C/C++,senior,14000.0,20200.0,16800.0,24360.0
da2f190e3dfaba7e48fd9ca41e1f3ac5,Sigma IT Poland,100.0,Warszawa,C/C++,senior,14000.0,20200.0,16800.0,24360.0
ba3351f2f7e127aa4fa0569989280af0,Sigma IT Poland,100.0,Kraków,C/C++,senior,14000.0,20200.0,16800.0,24360.0
c67bae4bea851e3e7f18d3da28f7c32b,Sigma IT Poland,100.0,Wrocław,C#,senior,16000.0,19000.0,21840.0,26040.0
f93138496d37600b2853b976b3d46a8e,Sigma IT Poland,100.0,Warszawa,C#,senior,16000.0,19000.0,21840.0,26040.0
b439491c9782b353763be5f0499b4bc4,Sigma IT Poland,100.0,Kraków,C#,senior,16000.0,19000.0,21840.0,26040.0
20a0216b4e4fb2aa1bc25bc894c8398f,hyperexponential,100.0,Warszawa,Python,mid,20000.0,25000.0,20000.0,25000.0
91cb374a78fd36871463bbd3090ff614,hyperexponential,100.0,Warszawa,Kotlin,mid,20000.0,25000.0,20000.0,25000.0
44af0d8a3cfde36375ef755536880390,hyperexponential,100.0,Warszawa,Java,senior,27000.0,33000.0,27000.0,33000.0
b174bb7c9eba62a9fb72b80809e37009,Spartez Software sp. z o.o. sp.k.,10.0,Gdańsk,JavaScript,expert,22400.0,31000.0,,
bdb44e4c82ebc307bffa9b147020a068,Spartez Software sp. z o.o. sp.k.,10.0,Warszawa,JavaScript,junior,7000.0,12000.0,,
089426a2f22e5cc83dfc9dfe9570c6df,Spartez Software sp. z o.o. sp.k.,10.0,Gdańsk,JavaScript,junior,7000.0,12000.0,,
dcd0b119f594e7457554e25263c7ecf5,Spartez Software sp. z o.o. sp.k.,10.0,Gdańsk,Java,senior,18000.0,25000.0,,
5475d9bf00772bb36f05774036fc6cf7,Spartez Software sp. z o.o. sp.k.,10.0,Gdańsk,Java,mid,13000.0,18000.0,,
c12b1d5ce397f5a07cacd9928961c07e,Spartez Software sp. z o.o. sp.k.,10.0,Gdańsk,JavaScript,mid,13000.0,18000.0,,
e146a51e7aa1f3ccf07759ec881cf3bc,Spartez Software sp. z o.o. sp.k.,10.0,Gdańsk,JavaScript,senior,25000.0,34000.0,,
f10265db870c88804b6839ccc7de32e1,Spartez Software sp. z o.o. sp.k.,10.0,Wrocław,JavaScript,senior,25000.0,34000.0,,
275a2fc552d31e4e3b8738d65af743af,Spartez Software sp. z o.o. sp.k.,10.0,Warszawa,Python,senior,16000.0,23500.0,,
556190aaa8d86da3eb06571b22626489,Spartez Software sp. z o.o. sp.k.,10.0,Gdańsk,Java,senior,18300.0,25100.0,,
31c4302df10a63bd9b0cfd1439ec634b,EcoVadis Polska Sp. z o. o.,100.0,Warszawa,Python,senior,15000.0,19000.0,19320.0,24528.0
340341c7a3ce84e632d97dcaa0c4fbcc,Xenoss,100.0,Wrocław,Python,mid,,,17440.0,26160.0
a89a293cec3475b69a528aee01ac131f,Centralny Ośrodek Informatyki,1000.0,Warszawa,C#,senior,17000.0,23000.0,,
6443f63374bb33647d7880c584cb3d99,Centralny Ośrodek Informatyki,1000.0,Warszawa,JavaScript,junior,8000.0,10000.0,,
8396ab8233849f26c658b2b985c3c432,Centralny Ośrodek Informatyki,1000.0,Warszawa,Mobile,mid,10000.0,15000.0,,
2176939b47b8ce036d8d34f64d85d689,Cloudflight,1000.0,Wrocław,JavaScript,expert,20800.0,24900.0,25000.0,30200.0
6d2b2cdbce9a3511ee7cb621fc4d9bac,Cloudflight,1000.0,Wrocław,JavaScript,senior,18000.0,23000.0,22000.0,28000.0
45338507f0bc5bd59b55ec5843ef7d8b,Cloudflight,1000.0,Wrocław,Java,mid,10000.0,18000.0,11700.0,21800.0
712a479e5b5a796bff14c519da516d8d,Cloudflight,1000.0,Warszawa,Java,senior,20800.0,24900.0,25000.0,30200.0
a64587ed285007ac6df4f213c5eaef67,Cloudflight,1000.0,Kraków,Java,senior,20800.0,24900.0,25000.0,30200.0
2c37b5769868e26c919f610c64476969,Cloudflight,1000.0,Poznań,Java,senior,20800.0,24900.0,25000.0,30200.0
97186a534830566b88664231e81908bc,Cloudflight,1000.0,Łódź,Java,senior,20800.0,24900.0,25000.0,30200.0
81a17a2ac43a0a534b0ce2ad9e3b8f33,ESET,1000.0,Kraków,C#,mid,13000.0,20000.0,,
c4bfada6e0037f65391a7a32a1e3c3e8,ESET,1000.0,Kraków,Python,mid,13000.0,16000.0,,
ab0980f7b872fb8432340e2a23d1c998,ESET,1000.0,Kraków,C/C++,mid,13000.0,16000.0,,
25d6d8857ee9b9245b999fdd6049a6a8,Kingfisher,10.0,Kraków,JavaScript,senior,25000.0,29000.0,,
fa1fa02d68acbe8c6e32146828291337,Kingfisher,10.0,Kraków,,senior,25000.0,29000.0,,
26e11ba60a51009ae251ffb2282d7221,Kingfisher,10.0,Kraków,Python,senior,25000.0,29000.0,,
a2d0340f9085a0bf2726f7c9517086af,Fair Place Finance S.A.,,Łódź,Java,junior,6000.0,9000.0,6000.0,9000.0
7789c664078beb5362f88380a17198e7,Fair Place Finance S.A.,,Łódź,JavaScript,junior,5000.0,8000.0,5000.0,8000.0
5596a38c91ad4ea93432b97bdb331c08,Fair Place Finance S.A.,,Łódź,Java,mid,15000.0,19000.0,15000.0,19000.0
905c151470cf87ed8cba99669c0dede7,Fair Place Finance S.A.,,Łódź,Java,senior,21000.0,24000.0,21000.0,24000.0
432e5c87b0028e3ee1af194dee200713,Fair Place Finance S.A.,,Łódź,JavaScript,senior,14000.0,18000.0,14000.0,18000.0
1380aa9a312232cb5b4adeab3fbde291,iteo,100.0,Katowice,JavaScript,mid,,,9000.0,14000.0
3d8790099b1de571ea49322bfcab1967,iteo,100.0,Gdańsk,PHP,senior,10800.0,16800.0,14000.0,20000.0
68ec2996caa2584230a33b303850a84c,iteo,100.0,Katowice,PHP,senior,10800.0,16800.0,14000.0,20000.0
d00a7e5b804f620aaff1a89dcf9cc13e,Lingaro,1000.0,Warszawa,Python,mid,8000.0,15000.0,15120.0,19320.0
fb6e56c71108ef84df6767ee9e9845cb,Lingaro,1000.0,Warszawa,Python,senior,15000.0,18000.0,21840.0,25200.0
1ad485ff0890083d1b09bf32a8d26d86,Lingaro,1000.0,Warszawa,Python,expert,,,25200.0,33600.0
6ee91a58f38eb7eb7924846ce90dd486,Lingaro,1000.0,Warszawa,Python,expert,,,21840.0,26880.0
40bc07d1643ad66849d05aea0d4e41b6,Lingaro,1000.0,Warszawa,Python,mid,,,16800.0,23520.0
3a8e1c2790b68c4c743dcf62a829de0f,Ness Solution Sp. z o. o.,10.0,Warszawa,Java,senior,,,25200.0,31920.0
da6ebd5a611e9ae37f4bf8c95d5d066f,Ness Solution Sp. z o. o.,10.0,Warszawa,Java,senior,,,23520.0,30240.0
1ade9cee25e07eb2c0e68b85d42bcf7b,YND,10.0,Warszawa,Java,mid,,,12000.0,20000.0
a59756982a2a1cc2a7c7092b756f31fa,YND,10.0,Warszawa,JavaScript,senior,,,20000.0,30000.0
2c559d695103a0ed87255c13662bc8ab,YND,10.0,Warszawa,Java,junior,,,8000.0,12000.0
c0a2499dca699ade0474a760edcb1a0d,YND,10.0,Warszawa,JavaScript,mid,,,12000.0,20000.0
25ad2aa3aa2ef05ddaa097424d448f7d,Adform,1000.0,Warszawa,Scala,senior,13450.0,26900.0,16050.0,32100.0
4255c7a460e672f389d0fe87ef3318b9,Adform,1000.0,Warszawa,Python,senior,18553.0,24100.0,22400.0,28823.0
1296b8cfb279beaefbbfb911da35565a,Adform,1000.0,Warszawa,Python,mid,16300.0,18000.0,19700.0,21650.0
9b4016f0e27705e079da2395eea985d4,Capco Poland Sp. z o.o.,100.0,Warszawa,Python,senior,,,23520.0,28560.0
d3c25381d8a5038a59122739d7523c36,Capco Poland Sp. z o.o.,100.0,Warszawa,Golang,senior,,,25200.0,28560.0
2e3cba40530077d09da130a2b05bb6af,Exadel,,Warszawa,C#,expert,,,27000.0,30000.0
92726cec58af6a32368c103f1dea1572,Exadel,,Poznań,C#,expert,,,27000.0,30000.0
4890f132d21d2c18c6f960d4ed06711b,Exadel,,Gdańsk,C#,expert,,,27000.0,30000.0
7166fad58b46235abcc1aea11ecd2957,Exadel,,Warszawa,JavaScript,junior,7000.0,7500.0,8500.0,9000.0
9d4c918620fa3b6fabb25f7db3336e58,Exadel,,Poznań,JavaScript,junior,7000.0,7500.0,8500.0,9000.0
518b0217ff1c58c8baeed4131ee2d8e7,Exadel,,Gdańsk,JavaScript,junior,7000.0,7500.0,8500.0,9000.0
0f61a2139da7e52f980f9be7c76f9e2a,NOVOMATIC Technologies Poland,100.0,Kraków,C#,senior,14000.0,23000.0,,
163af13203d608db44ec16d5e018ac68,Shiji Poland,100.0,Katowice,JavaScript,mid,15000.0,20000.0,16800.0,21840.0
4c8574c850258d05bde818259b130e79,Shiji Poland,100.0,Katowice,JavaScript,senior,15000.0,20000.0,20160.0,23520.0
832932d92272de950011dd68ba57e97b,Shiji Poland,100.0,Katowice,C#,senior,16000.0,21000.0,20160.0,26880.0
7c0df438c11e2b56cd2ff6571813704d,Tooploox,100.0,Wrocław,Python,mid,,,12000.0,15000.0
6b22a0235b77bf81e4f30f23313f405f,Tooploox,100.0,Warszawa,Python,mid,,,12000.0,15000.0
ca907c94cc33aa71858a0fb12338abfe,Tooploox,100.0,Wrocław,Python,mid,,,16000.0,21000.0
8068404ca9238021f6f58d0a97afec4a,Tooploox,100.0,Warszawa,Python,mid,,,16000.0,21000.0
c66aa4e9173f2a1a337365372d4093d8,Tooploox,100.0,Wrocław,Python,mid,,,13000.0,18000.0
20c00b93b8caf50e17a23bb8b993b599,Tooploox,100.0,Warszawa,Python,mid,,,13000.0,18000.0
9ba6e29f5483887cc1fb46b775ff90da,Acceleroid,10.0,Kraków,JavaScript,mid,,,12000.0,17000.0
79c97a917828d1d4f1d9fbb0ff049cac,Acceleroid,10.0,Kraków,JavaScript,mid,,,12000.0,18000.0
08fdccb80a0b6463d20fe7e2db434852,Amsterdam Standard,100.0,Kraków,PHP,senior,,,17000.0,23000.0
860f96df6090be8fe2d8b0e9c31a70f3,Amsterdam Standard,100.0,Wrocław,PHP,senior,,,17000.0,23000.0
6ac7028538e18d150e3acff6422cc838,Amsterdam Standard,100.0,Poznań,PHP,senior,,,17000.0,23000.0
3fdcfe925b8618ad2f09dac1b86449ad,Amsterdam Standard,100.0,Kraków,Python,senior,,,22000.0,29000.0
b10f56cc2dca59745e3a6f472bdcf81d,Amsterdam Standard,100.0,Wrocław,Python,senior,,,22000.0,29000.0
c5d3e60adc65fb4a5600651185444d54,Amsterdam Standard,100.0,Poznań,Python,senior,,,22000.0,29000.0
2bf0920db704418c654818cafe8f92f2,Amsterdam Standard,100.0,Kraków,JavaScript,senior,,,17000.0,23000.0
2027dc28a471f4e68c231290655fb4fb,Amsterdam Standard,100.0,Wrocław,JavaScript,senior,,,17000.0,23000.0
1444c82cf9d51824499745a57643b7b5,Amsterdam Standard,100.0,Poznań,JavaScript,senior,,,17000.0,23000.0
1255fa9551e89909fbdd3aeb4a687764,apreel,100.0,Warszawa,Java,senior,,,25200.0,29400.0
e75b30d249e648eda6b832df9fba9b8f,CodePole,10.0,Warszawa,PHP,senior,15000.0,22500.0,20000.0,30000.0
e4dc8ec23778454137848f2f3fe32b9d,CodePole,10.0,Katowice,PHP,senior,15000.0,22500.0,20000.0,30000.0
5fe75cd632a513dbea9315a696ead592,CodePole,10.0,Wrocław,PHP,senior,15000.0,22500.0,20000.0,30000.0
70b9428dcf9333d83ba5024c5afabe21,CodePole,10.0,Kraków,PHP,senior,15000.0,22500.0,20000.0,30000.0
8dd812c1a8699f9f49448e50eaa153f3,CodePole,10.0,Gdańsk,PHP,senior,15000.0,22500.0,20000.0,30000.0
a90d8a32fed56fe39c9640be02acb420,CodePole,10.0,Warszawa,JavaScript,senior,15000.0,18750.0,20000.0,25000.0
fb8f20e44da40f03d55b998214fbbf0f,CodePole,10.0,Katowice,JavaScript,senior,15000.0,18750.0,20000.0,25000.0
6372dc3fa270d5b1ba1ca61edc291235,CodePole,10.0,Wrocław,JavaScript,senior,15000.0,18750.0,20000.0,25000.0
190c1ee8551a3bddf675bf8359466f71,CodePole,10.0,Kraków,JavaScript,senior,15000.0,18750.0,20000.0,25000.0
69fe86e6dd1b43b2c4ec06df23fe539b,CodePole,10.0,Gdańsk,JavaScript,senior,15000.0,18750.0,20000.0,25000.0
